id,combat_level,size,hitpoints,max_hit,attack_type,aggressive,poisonous,venomous,immune_poison,immune_venom,attack_level,strength_level,defence_level,magic_level,ranged_level,attack_bonus
9467,104,1,20,26,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,20,0,80,0
9468,129,1,55,22,ranged,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,60,60,60,0
9469,91,1,55,18,ranged,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,40,60,60,0
9470,3,1,10,1,,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0
9483,3,2,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
9488,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
9502,108,1,105,10,stab,FALSE,FALSE,FALSE,FALSE,FALSE,95,95,80,1,0,0
9503,108,1,105,10,stab,FALSE,FALSE,FALSE,FALSE,FALSE,95,95,80,1,0,0
9560,133,1,209,15,melee,TRUE,FALSE,FALSE,TRUE,TRUE,80,80,80,80,0,36
9564,204,1,217,20,ranged,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,160,160,160,0
9569,459,1,750,24,magic,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,180,180,0,0
9571,459,1,750,24,magic,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,180,180,0,0
9573,56,1,5,50,magic,TRUE,FALSE,FALSE,FALSE,FALSE,80,46,2,1,1,0
9609,3,1,10,0,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-47
9611,123,2,170,12,melee,FALSE,FALSE,FALSE,FALSE,FALSE,110,115,30,1,1,0
9612,69,2,55,2,slash,TRUE,FALSE,FALSE,FALSE,FALSE,150,6,2,1,1,0
9613,141,2,75,4,slash,TRUE,FALSE,FALSE,FALSE,FALSE,320,26,40,1,1,0
9614,50,1,60,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,50,37,30,1,1,0
9615,50,1,60,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,50,37,30,1,1,0
9616,50,1,60,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,50,37,30,1,1,0
9617,50,1,60,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,50,37,30,1,1,0
9727,54,1,85,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,40,40,30,1,1,0
9728,54,1,85,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,40,40,30,1,1,0
9729,50,1,60,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,50,37,30,1,1,0
9730,50,1,60,5,crush,TRUE,FALSE,FALSE,TRUE,TRUE,50,37,30,1,1,0
9731,45,1,60,4,crush,FALSE,FALSE,FALSE,TRUE,TRUE,40,30,30,1,1,0
9732,45,1,60,4,crush,FALSE,FALSE,FALSE,TRUE,TRUE,40,30,30,1,1,0
9733,45,1,60,4,crush,FALSE,FALSE,FALSE,TRUE,TRUE,40,30,30,1,1,0
9734,45,1,60,4,crush,FALSE,FALSE,FALSE,TRUE,TRUE,40,30,30,1,1,0
9735,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9736,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9737,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9738,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9739,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9740,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9741,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9742,105,1,90,10,crush,FALSE,FALSE,FALSE,TRUE,TRUE,105,86,85,105,105,0
9756,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
9757,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
9758,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
9759,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
9760,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
9761,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
9762,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
9763,151,1,150,17,slash,TRUE,FALSE,FALSE,TRUE,TRUE,120,160,180,120,120,0
10374,28,2,35,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,18,22,26,1,1,18
10375,28,2,35,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,18,22,26,1,1,18
10376,28,2,35,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,18,22,26,1,1,18
10393,21,1,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,0,0,0
10394,21,1,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,0,0,0
10395,21,1,22,,,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,0,0,0
10397,244,3,195,29,stab,FALSE,FALSE,FALSE,TRUE,TRUE,204,280,154,1,1,0
10398,259,5,290,28,melee,FALSE,FALSE,FALSE,FALSE,FALSE,300,180,125,160,125,0
10399,259,5,290,28,melee,FALSE,FALSE,FALSE,FALSE,FALSE,300,180,125,160,125,0
10400,376,5,590,35,melee,FALSE,FALSE,FALSE,TRUE,TRUE,270,280,200,300,240,0
10402,309,5,750,34,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,100,250,250,0
10435,37,3,40,6,crush,TRUE,FALSE,FALSE,FALSE,FALSE,35,30,25,25,35,0
10436,37,3,40,6,crush,TRUE,FALSE,FALSE,TRUE,TRUE,35,30,25,25,35,0
10492,233,3,320,25,slash,TRUE,FALSE,FALSE,TRUE,TRUE,200,240,42,42,1,0
10493,82,3,100,10,slash,TRUE,FALSE,FALSE,TRUE,TRUE,60,86,42,42,1,0
10494,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
10495,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
10496,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
10497,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
10498,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
10499,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
10506,82,3,100,10,slash,TRUE,FALSE,FALSE,TRUE,TRUE,60,86,42,42,1,0
10522,79,2,80,8,slash,FALSE,FALSE,FALSE,TRUE,TRUE,85,75,30,30,1,0
10523,46,1,50,5,slash,FALSE,FALSE,FALSE,TRUE,TRUE,50,40,20,20,1,0
10524,46,1,50,5,slash,FALSE,FALSE,FALSE,TRUE,TRUE,50,40,20,20,1,0
10525,76,1,80,8,slash,FALSE,FALSE,FALSE,TRUE,TRUE,80,70,30,30,1,0
10526,76,1,80,8,slash,FALSE,FALSE,FALSE,TRUE,TRUE,80,70,30,30,1,0
10531,525,5,1500,54,crush,TRUE,FALSE,FALSE,TRUE,TRUE,160,320,10,10,0,160
10532,525,5,1500,54,crush,TRUE,FALSE,FALSE,TRUE,TRUE,160,320,10,10,0,160
10533,79,2,80,8,slash,FALSE,FALSE,FALSE,TRUE,TRUE,85,75,30,30,1,0
10534,46,1,50,5,slash,FALSE,FALSE,FALSE,TRUE,TRUE,50,40,20,20,1,0
10535,46,1,50,5,slash,FALSE,FALSE,FALSE,TRUE,TRUE,50,40,20,20,1,0
10536,76,1,80,8,slash,FALSE,FALSE,FALSE,TRUE,TRUE,80,70,30,30,1,0
10537,76,1,80,8,slash,FALSE,FALSE,FALSE,TRUE,TRUE,80,70,30,30,1,0
10541,5,1,5,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,5,1,0
10544,20,1,50,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,8,12,10,1,0
10545,20,1,50,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,8,12,10,1,0
10589,140,1,130,13,crush,TRUE,FALSE,FALSE,TRUE,TRUE,138,116,100,0,0,0
10591,34,1,28,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,28,28,38,1,1,0
10592,34,1,28,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,28,28,38,1,1,0
10623,900,5,350,113,stab,TRUE,FALSE,FALSE,TRUE,TRUE,750,1020,480,510,1020,0
10624,108,1,60,14,crush,FALSE,FALSE,FALSE,FALSE,FALSE,140,100,60,120,120,0
10654,25,2,40,7,crush,TRUE,FALSE,FALSE,FALSE,FALSE,25,33,25,1,1,20
10689,70,2,71,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,45,55,59,1,1,0
10691,50,2,60,7,slash,FALSE,FALSE,FALSE,FALSE,FALSE,33,43,45,1,1,0
10693,30,2,40,5,stab,FALSE,FALSE,FALSE,FALSE,FALSE,14,31,25,1,1,0
10695,13,2,25,3,stab,FALSE,FALSE,FALSE,FALSE,FALSE,7,12,6,1,1,0
10717,25,1,17,4,,TRUE,FALSE,FALSE,FALSE,FALSE,24,24,24,1,1,15
10718,25,1,17,4,,TRUE,FALSE,FALSE,FALSE,FALSE,24,24,24,1,1,15
10719,25,1,17,4,,TRUE,FALSE,FALSE,FALSE,FALSE,24,24,24,1,1,15
10720,25,1,17,4,,TRUE,FALSE,FALSE,FALSE,FALSE,24,24,24,1,1,15
10721,25,1,17,4,,TRUE,FALSE,FALSE,FALSE,FALSE,24,24,24,1,1,15
10722,61,1,65,6,crush,TRUE,FALSE,FALSE,FALSE,FALSE,50,55,43,1,1,0
10728,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
10768,331,5,3400,6,ranged,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,100,80,50,0
10769,331,5,3400,6,ranged,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,100,80,50,0
10772,1160,5,6000,11,ranged,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,200,220,100,0
10774,46,1,2,5,stab,FALSE,FALSE,FALSE,TRUE,TRUE,80,40,1,1,80,0
10775,46,1,2,5,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,80,40,1,1,80,0
10776,46,1,2,5,magic,FALSE,FALSE,FALSE,TRUE,TRUE,80,40,1,1,80,0
10777,82,2,3,10,stab,FALSE,FALSE,FALSE,TRUE,TRUE,100,90,6,6,100,0
10778,82,2,3,10,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,100,90,6,6,100,0
10779,82,2,3,10,magic,FALSE,FALSE,FALSE,TRUE,TRUE,100,90,6,6,100,0
10780,46,1,2,5,stab,FALSE,FALSE,FALSE,TRUE,TRUE,80,40,1,1,80,0
10781,46,1,2,5,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,80,40,1,1,80,0
10782,46,1,2,5,magic,FALSE,FALSE,FALSE,TRUE,TRUE,80,40,1,1,80,0
10783,82,2,3,10,stab,FALSE,FALSE,FALSE,TRUE,TRUE,100,90,6,6,100,0
10784,82,2,3,10,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,100,90,6,6,100,0
10785,82,2,3,10,magic,FALSE,FALSE,FALSE,TRUE,TRUE,100,90,6,6,100,0
10787,301,4,1440,24,stab,TRUE,FALSE,FALSE,TRUE,TRUE,160,140,50,20,140,0
10788,301,4,1440,24,stab,TRUE,FALSE,FALSE,TRUE,TRUE,160,140,50,20,140,0
10789,301,4,1440,24,stab,TRUE,FALSE,FALSE,TRUE,TRUE,160,140,50,20,140,0
10791,162,1,11,17,stab,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10792,162,1,11,17,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10793,162,1,11,17,magic,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10794,260,2,22,24,stab,FALSE,FALSE,FALSE,TRUE,TRUE,250,230,20,20,250,0
10795,260,2,22,24,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,250,230,20,20,250,0
10796,260,2,22,24,magic,FALSE,FALSE,FALSE,TRUE,TRUE,250,230,20,20,250,0
10797,162,1,11,17,stab,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10798,162,1,11,17,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10799,162,1,11,17,magic,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10800,260,2,22,24,stab,FALSE,FALSE,FALSE,TRUE,TRUE,250,230,20,20,250,0
10801,260,2,22,24,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,250,230,20,20,250,0
10802,260,2,22,24,magic,FALSE,FALSE,FALSE,TRUE,TRUE,250,230,20,20,250,0
10804,400,3,400,38,stab,TRUE,FALSE,FALSE,TRUE,TRUE,200,175,25,25,175,0
10805,400,3,400,38,magic,TRUE,FALSE,FALSE,TRUE,TRUE,200,175,25,25,175,0
10806,400,3,400,38,ranged,TRUE,FALSE,FALSE,TRUE,TRUE,200,175,25,25,175,0
10808,800,4,2500,105,stab,TRUE,FALSE,FALSE,TRUE,TRUE,400,350,50,50,350,0
10809,800,4,2500,105,stab,TRUE,FALSE,FALSE,TRUE,TRUE,400,350,50,50,350,0
10810,800,4,2500,105,stab,TRUE,FALSE,FALSE,TRUE,TRUE,400,350,50,50,350,0
10812,312,5,1280,8,ranged,TRUE,FALSE,FALSE,TRUE,TRUE,100,180,80,120,72,60
10813,1044,5,2400,20,ranged,TRUE,FALSE,FALSE,TRUE,TRUE,250,340,100,150,180,150
10814,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10815,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10816,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10817,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10818,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10819,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10820,68,2,64,11,,FALSE,FALSE,FALSE,TRUE,TRUE,100,100,100,100,100,0
10821,55,1,7,1,,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0,0,1,0
10822,1128,6,3500,36,magic,TRUE,FALSE,FALSE,TRUE,TRUE,350,350,200,350,350,0
10823,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10824,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10825,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10826,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10827,324,6,2000,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,140,140,80,140,140,0
10828,138,2,100,11,,FALSE,FALSE,FALSE,TRUE,TRUE,100,100,100,100,100,0
10829,55,1,7,1,,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,0,0,1,0
10831,425,5,1200,60,magic,FALSE,FALSE,FALSE,TRUE,TRUE,180,150,10,180,180,0
10833,488,3,1600,16,crush,TRUE,FALSE,FALSE,TRUE,TRUE,200,150,120,180,180,0
10835,512,7,2400,36,crush,TRUE,FALSE,FALSE,TRUE,TRUE,180,200,120,180,180,32
10841,162,2,11,17,stab,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10842,162,2,11,17,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10843,162,2,11,17,magic,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10844,107,3,30,1,,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,40,40,1,0
10845,68,2,,11,,FALSE,FALSE,FALSE,FALSE,FALSE,100,100,100,100,100,0
10848,1040,5,2000,137,magic,FALSE,FALSE,FALSE,TRUE,TRUE,400,400,20,400,400,0
10850,1265,3,3500,44,crush,TRUE,FALSE,FALSE,TRUE,TRUE,400,400,200,400,400,0
10852,1520,7,3500,63,crush,TRUE,FALSE,FALSE,TRUE,TRUE,400,400,150,300,300,80
10858,162,2,11,17,stab,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10859,162,2,11,17,ranged,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10860,162,2,11,17,magic,FALSE,FALSE,FALSE,TRUE,TRUE,200,160,1,1,200,0
10861,107,3,30,1,,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,40,40,1,0
10862,138,2,200,11,,FALSE,FALSE,FALSE,FALSE,FALSE,100,100,100,100,100,0
10865,336,5,2240,20,crush,FALSE,FALSE,FALSE,FALSE,FALSE,180,140,150,150,150,0
10868,1195,5,4000,45,crush,FALSE,FALSE,FALSE,FALSE,FALSE,350,250,200,250,250,0
10888,6,1,8,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,1,1,0
10938,168,4,260,12,melee,TRUE,FALSE,FALSE,TRUE,TRUE,186,112,84,84,0,0
10940,132,1,120,12,melee,TRUE,FALSE,FALSE,TRUE,TRUE,112,112,92,92,112,0
10941,132,1,120,12,melee,TRUE,FALSE,FALSE,FALSE,FALSE,112,112,92,92,112,0
10947,75,1,60,11,crush,TRUE,TRUE,FALSE,TRUE,TRUE,65,65,65,1,1,34
10955,239,3,450,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,100,140,0,0
10956,239,3,450,18,magic,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,100,140,0,0
10957,47,1,12,6,crush,TRUE,FALSE,FALSE,FALSE,FALSE,100,50,8,8,1,0
10958,47,1,12,6,crush,TRUE,FALSE,FALSE,FALSE,FALSE,100,50,8,8,1,0
10984,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
10985,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
10986,15,1,24,2,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,15,3,10,1,15,9
10987,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
10988,9,1,20,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,6,7,3,1,1,9
10989,91,1,80,10,crush,TRUE,FALSE,FALSE,FALSE,FALSE,90,90,50,40,1,0
11053,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
11054,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
11057,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
11058,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
11063,22,1,27,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,17,17,17,1,1,11
11064,22,1,27,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,17,17,17,1,1,11
11065,22,1,27,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,17,17,17,1,1,11
11066,5,1,8,1,slash,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,3,1,1,0
11067,7,2,12,1,slash,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,4,1,1,0
11068,21,2,25,3,slash,FALSE,FALSE,FALSE,FALSE,FALSE,18,16,18,1,1,0
11069,24,2,30,3,slash,FALSE,FALSE,FALSE,FALSE,FALSE,20,18,20,1,1,0
11071,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11072,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11073,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11074,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11075,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11076,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11077,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11078,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11079,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11080,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11081,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11082,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11083,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11084,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11085,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11086,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11087,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11088,68,1,80,7,magic,TRUE,FALSE,FALSE,FALSE,FALSE,56,56,50,60,1,0
11092,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11093,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11094,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11095,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11096,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11097,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11098,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11099,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11100,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11101,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11102,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11103,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11104,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11105,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11106,21,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,9
11107,84,1,86,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,75,73,61,1,1,17
11109,62,1,80,6,slash,TRUE,FALSE,FALSE,FALSE,FALSE,50,50,40,20,1,0
11110,51,1,70,5,slash,TRUE,FALSE,FALSE,FALSE,FALSE,40,40,30,15,1,0
11111,37,1,50,4,slash,TRUE,FALSE,FALSE,FALSE,FALSE,30,30,20,10,1,0
11153,1024,5,3200,73,slash,TRUE,FALSE,FALSE,FALSE,FALSE,150,150,150,150,150,220
11154,1024,5,3200,73,slash,TRUE,FALSE,FALSE,FALSE,FALSE,150,150,150,150,150,220
11155,1024,5,3200,73,slash,TRUE,FALSE,FALSE,FALSE,FALSE,150,150,150,150,150,220
11169,87,1,75,8,crush,FALSE,FALSE,FALSE,TRUE,TRUE,80,75,75,75,1,0
11170,87,1,75,8,crush,FALSE,FALSE,FALSE,TRUE,TRUE,80,75,75,75,1,0
11171,87,1,75,8,crush,FALSE,FALSE,FALSE,TRUE,TRUE,80,75,75,75,1,0
11172,87,1,75,8,crush,FALSE,FALSE,FALSE,TRUE,TRUE,80,75,75,75,1,0
11175,96,1,60,13,crush,TRUE,TRUE,TRUE,FALSE,FALSE,80,125,60,60,1,0
11176,146,2,100,17,crush,TRUE,TRUE,TRUE,FALSE,FALSE,160,160,70,80,1,0
11192,302,3,360,8,ranged,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,120,126,150,0
11193,0,1,10,0,,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,0
11199,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11200,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11201,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11202,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11203,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11204,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11205,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11206,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11207,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11208,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11209,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11210,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11211,1337,1,800,,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
11227,12,2,25,2,slash,TRUE,FALSE,FALSE,FALSE,FALSE,7,7,5,1,1,0
11238,93,1,105,8,melee,FALSE,FALSE,FALSE,FALSE,FALSE,105,70,40,1,1,0
11239,124,1,150,8,stab,FALSE,FALSE,FALSE,FALSE,FALSE,97,67,135,1,1,0
11240,200,1,205,21,crush,FALSE,FALSE,FALSE,FALSE,FALSE,197,197,85,1,1,0
11241,78,1,75,5,melee,FALSE,FALSE,FALSE,FALSE,FALSE,45,45,120,45,1,0
11242,78,1,75,5,melee,FALSE,FALSE,FALSE,FALSE,FALSE,45,45,120,45,1,0
11243,78,1,75,5,melee,FALSE,FALSE,FALSE,FALSE,FALSE,45,45,120,45,1,0
11244,78,1,75,5,melee,FALSE,FALSE,FALSE,FALSE,FALSE,45,45,120,45,1,0
11245,78,1,75,5,melee,FALSE,FALSE,FALSE,FALSE,FALSE,45,45,120,45,1,0
11246,397,5,1250,30,ranged,TRUE,FALSE,FALSE,TRUE,TRUE,106,126,90,130,130,72
11268,29,1,30,5,slash,TRUE,FALSE,FALSE,TRUE,TRUE,15,20,10,10,1,30
11269,32,1,50,4,slash,TRUE,FALSE,FALSE,TRUE,TRUE,15,15,15,15,1,30
11270,56,1,80,6,melee,TRUE,FALSE,FALSE,TRUE,TRUE,30,30,30,30,30,32
